lat,lon,color
-0.36,-14.76,blue
0.36,15.48,green
-0.36,-15.48,blue
0.36,16.2,green
-0.36,-16.2,blue
0.36,16.92,green
-0.36,-16.92,blue
0.36,17.64,green
-0.36,-17.64,blue
0.36,18.36,green
-0.36,-18.36,blue
0.36,19.08,green
-0.36,-19.08,blue
0.36,19.8,green
-0.36,-19.8,blue
0.36,20.52,green
-0.36,-20.52,blue
0.36,21.24,green
-0.36,-21.24,blue
0.36,21.96,green
-0.36,-21.96,blue
0.36,22.68,green
-0.36,-22.68,blue
0.36,23.4,green
-0.36,-23.4,blue
0.36,24.12,green
-0.36,-24.12,blue
0.36,24.84,green
-0.36,-24.84,blue
0.36,25.56,green
-0.36,-25.56,blue
0.36,26.28,green
-0.36,-26.28,blue
0.36,27.0,green
-0.36,-27.0,blue
0.36,27.72,green
-0.36,-27.72,blue
0.36,28.44,green
-0.36,-28.44,blue
0.36,29.16,green
-0.36,-29.16,blue
0.36,29.88,beige
-0.36,-29.88,blue
0.36,30.6,green
-0.36,-30.6,blue
0.36,31.32,green
-0.36,-31.32,blue
0.36,32.04,green
-0.36,-32.04,blue
0.36,32.76,green
-0.36,-32.76,blue
0.36,33.48,blue
-0.36,-33.48,blue
0.36,34.2,green
-0.36,-34.2,blue
0.36,34.92,green
-0.36,-34.92,blue
0.36,35.64,green
-0.36,-35.64,blue
0.36,36.36,green
-0.36,-36.36,blue
0.36,37.08,green
-0.36,-37.08,blue
0.36,37.8,beige
-0.36,-37.8,blue
0.36,38.52,green
-0.36,-38.52,blue
0.36,39.24,green
-0.36,-39.24,blue
0.36,39.96,green
-0.36,-39.96,blue
0.36,40.68,green
-0.36,-40.68,blue
0.36,41.4,green
-0.36,-41.4,blue
0.36,42.12,green
-0.36,-42.12,blue
0.36,42.84,green
-0.36,-42.84,blue
0.36,43.56,blue
-0.36,-43.56,blue
0.36,44.28,blue
-0.36,-44.28,blue
0.36,45.0,blue
-0.36,-45.0,blue
0.36,45.72,blue
-0.36,-45.72,blue
0.36,46.44,blue
-0.36,-46.44,blue
0.36,47.16,blue
-0.36,-47.16,blue
0.36,47.88,blue
-0.36,-47.88,blue
0.36,48.6,blue
-0.36,-48.6,green
0.36,49.32,blue
-0.36,-49.32,green
0.36,50.04,blue
-0.36,-50.04,green
0.36,50.76,blue
-0.36,-50.76,turquoise
0.36,51.48,blue
-0.36,-51.48,green
0.36,52.2,blue
-0.36,-52.2,green
0.36,52.92,blue
-0.36,-52.92,green
0.36,53.64,blue
-0.36,-53.64,green
0.36,54.36,blue
-0.36,-54.36,green
0.36,55.08,blue
-0.36,-55.08,green
0.36,55.8,blue
-0.36,-55.8,green
0.36,56.52,blue
-0.36,-56.52,green
0.36,57.24,blue
-0.36,-57.24,green
0.36,57.96,blue
-0.36,-57.96,green
0.36,58.68,blue
-0.36,-58.68,green
0.36,59.4,blue
-0.36,-59.4,green
0.36,60.12,blue
-0.36,-60.12,green
0.36,60.84,blue
-0.36,-60.84,green
0.36,61.56,blue
-0.36,-61.56,green
0.36,62.28,blue
-0.36,-62.28,green
0.36,63.0,blue
-0.36,-63.0,green
0.36,63.72,blue
-0.36,-63.72,green
0.36,64.44,blue
-0.36,-64.44,green
0.36,65.16,blue
-0.36,-65.16,green
0.36,65.88,blue
-0.36,-65.88,green
0.36,66.6,blue
-0.36,-66.6,green
0.36,67.32,blue
-0.36,-67.32,green
0.36,68.04,blue
-0.36,-68.04,green
0.36,68.76,blue
-0.36,-68.76,green
0.36,69.48,blue
-0.36,-69.48,green
0.36,70.2,blue
-0.36,-70.2,green
0.36,70.92,blue
-0.36,-70.92,green
0.36,71.64,blue
-0.36,-71.64,green
0.36,72.36,blue
-0.36,-72.36,green
0.36,73.08,blue
-0.36,-73.08,green
0.36,73.8,blue
-0.36,-73.8,green
0.36,74.52,blue
-0.36,-74.52,green
0.36,75.24,blue
-0.36,-75.24,green
0.36,75.96,blue
-0.36,-75.96,green
0.36,76.68,blue
-0.36,-76.68,green
0.36,77.4,blue
-0.36,-77.4,green
0.36,78.12,blue
-0.36,-78.12,green
0.36,78.84,blue
-0.36,-78.84,green
0.36,79.56,blue
-0.36,-79.56,green
0.36,80.28,blue
-0.36,-80.28,green
0.36,81.0,blue
-0.36,-81.0,blue
0.36,81.72,blue
-0.36,-81.72,blue
0.36,82.44,blue
-0.36,-82.44,blue
0.36,83.16,blue
-0.36,-83.16,blue
0.36,83.88,blue
-0.36,-83.88,blue
0.36,84.6,blue
-0.36,-84.6,blue
0.36,85.32,blue
-0.36,-85.32,blue
0.36,86.04,blue
-0.36,-86.04,blue
0.36,86.76,blue
-0.36,-86.76,blue
0.36,87.48,blue
-0.36,-87.48,blue
0.36,88.2,blue
-0.36,-88.2,blue
0.36,88.92,blue
-0.36,-88.92,blue
0.36,89.64,blue
-0.36,-89.64,blue
0.36,90.36,blue
-0.36,-90.36,turquoise
0.36,91.08,blue
-0.36,-91.08,blue
0.36,91.8,blue
-0.36,-91.8,blue
0.36,92.52,blue
-0.36,-92.52,blue
0.36,93.24,blue
-0.36,-93.24,blue
0.36,93.96,blue
-0.36,-93.96,blue
0.36,94.68,blue
-0.36,-94.68,blue
0.36,95.4,blue
-0.36,-95.4,blue
0.36,96.12,blue
-0.36,-96.12,blue
0.36,96.84,blue
-0.36,-96.84,blue
0.36,97.56,blue
-0.36,-97.56,blue
0.36,98.28,blue
-0.36,-98.28,blue
0.36,99.0,turquoise
-0.36,-99.0,blue
0.36,99.72,green
-0.36,-99.72,blue
0.36,100.44,green
-0.36,-100.44,blue
0.36,101.16,green
-0.36,-101.16,blue
0.36,101.88,green
-0.36,-101.88,blue
0.36,102.6,green
-0.36,-102.6,blue
0.36,103.32,green
-0.36,-103.32,blue
0.36,104.04,blue
-0.36,-104.04,blue
0.36,104.76,blue
-0.36,-104.76,blue
0.36,105.48,blue
-0.36,-105.48,blue
0.36,106.2,blue
-0.36,-106.2,blue
0.36,106.92,blue
-0.36,-106.92,blue
0.36,107.64,blue
-0.36,-107.64,blue
0.36,108.36,blue
-0.36,-108.36,blue
0.36,109.08,green
-0.36,-109.08,blue
0.36,109.8,green
-0.36,-109.8,blue
0.36,110.52,green
-0.36,-110.52,blue
0.36,111.24,green
-0.36,-111.24,blue
0.36,111.96,green
-0.36,-111.96,blue
0.36,112.68,green
-0.36,-112.68,blue
0.36,113.4,green
-0.36,-113.4,blue
0.36,114.12,green
-0.36,-114.12,blue
0.36,114.84,green
-0.36,-114.84,blue
0.36,115.56,green
-0.36,-115.56,blue
0.36,116.28,green
-0.36,-116.28,blue
0.36,117.0,green
-0.36,-117.0,blue
0.36,117.72,blue
-0.36,-117.72,blue
0.36,118.44,blue
-0.36,-118.44,blue
0.36,119.16,blue
-0.36,-119.16,blue
0.36,119.88,blue
-0.36,-119.88,blue
0.36,120.6,blue
-0.36,-120.6,blue
0.36,121.32,turquoise
-0.36,-121.32,blue
0.36,122.04,turquoise
-0.36,-122.04,blue
0.72,-115.2,blue
-0.72,115.2,green
0.72,-114.48,blue
-0.72,114.48,green
0.72,-113.76,blue
-0.72,113.76,green
0.72,-113.04,blue
-0.72,113.04,green
0.72,-112.32,blue
-0.72,112.32,green
0.72,-111.6,blue
-0.72,111.6,green
0.72,-110.88,blue
-0.72,110.88,green
0.72,-110.16,blue
-0.72,110.16,green
0.72,-109.44,blue
-0.72,109.44,green
0.72,-108.72,blue
-0.72,108.72,blue
0.72,-108.0,blue
-0.72,108.0,blue
0.72,-107.28,blue
-0.72,107.28,blue
0.72,-106.56,blue
-0.72,106.56,blue
0.72,-105.84,blue
-0.72,105.84,blue
0.72,-105.12,blue
-0.72,105.12,blue
0.72,-104.4,blue
-0.72,104.4,turquoise
0.72,-103.68,blue
-0.72,103.68,turquoise
0.72,-102.96,blue
-0.72,102.96,green
0.72,-102.24,blue
-0.72,102.24,green
0.72,-101.52,blue
-0.72,101.52,green
0.72,-100.8,blue
-0.72,100.8,green
0.72,-100.08,blue
-0.72,100.08,blue
0.72,-99.36,blue
-0.72,99.36,blue
0.72,-98.64,blue
-0.72,98.64,blue
0.72,-97.92,blue
-0.72,97.92,blue
0.72,-97.2,blue
-0.72,97.2,blue
0.72,-96.48,blue
-0.72,96.48,blue
0.72,-95.76,blue
-0.72,95.76,blue
0.72,-95.04,blue
-0.72,95.04,blue
0.72,-94.32,blue
-0.72,94.32,blue
0.72,-93.6,blue
-0.72,93.6,blue
0.72,-92.88,blue
-0.72,92.88,blue
0.72,-92.16,blue
-0.72,92.16,blue
0.72,-91.44,blue
-0.72,91.44,blue
0.72,-90.72,blue
-0.72,90.72,blue
0.72,-90.0,blue
-0.72,90.0,blue
0.72,-89.28,blue
-0.72,89.28,blue
0.72,-88.56,blue
-0.72,88.56,blue
0.72,-87.84,blue
-0.72,87.84,blue
0.72,-87.12,blue
-0.72,87.12,blue
0.72,-86.4,blue
-0.72,86.4,blue
0.72,-85.68,blue
-0.72,85.68,blue
0.72,-84.96,blue
-0.72,84.96,blue
0.72,-84.24,blue
-0.72,84.24,blue
0.72,-83.52,blue
-0.72,83.52,blue
0.72,-82.8,blue
-0.72,82.8,blue
0.72,-82.08,blue
-0.72,82.08,blue
0.72,-81.36,blue
-0.72,81.36,blue
0.72,-80.64,blue
-0.72,80.64,blue
0.72,-79.92,green
-0.72,79.92,blue
0.72,-79.2,green
-0.72,79.2,blue
0.72,-78.48,green
-0.72,78.48,blue
0.72,-77.76,green
-0.72,77.76,blue
0.72,-77.04,green
-0.72,77.04,blue
0.72,-76.32,green
-0.72,76.32,blue
0.72,-75.6,green
-0.72,75.6,blue
0.72,-74.88,green
-0.72,74.88,blue
0.72,-74.16,green
-0.72,74.16,blue
0.72,-73.44,green
-0.72,73.44,blue
0.72,-72.72,green
-0.72,72.72,blue
0.72,-72.0,green
-0.72,72.0,blue
0.72,-71.28,green
-0.72,71.28,blue
0.72,-70.56,green
-0.72,70.56,blue
0.72,-69.84,green
-0.72,69.84,blue
0.72,-69.12,green
-0.72,69.12,blue
0.72,-68.4,green
-0.72,68.4,blue
0.72,-67.68,green
-0.72,67.68,blue
0.72,-66.96,green
-0.72,66.96,blue
0.72,-66.24,green
-0.72,66.24,blue
0.72,-65.52,green
-0.72,65.52,blue
0.72,-64.8,green
-0.72,64.8,blue
0.72,-64.08,green
-0.72,64.08,blue
0.72,-63.36,green
-0.72,63.36,blue
0.72,-62.64,green
-0.72,62.64,blue
0.72,-61.92,green
-0.72,61.92,blue
0.72,-61.2,green
-0.72,61.2,blue
0.72,-60.48,green
-0.72,60.48,blue
0.72,-59.76,green
-0.72,59.76,blue
0.72,-59.04,green
-0.72,59.04,blue
0.72,-58.32,green
-0.72,58.32,blue
0.72,-57.6,green
-0.72,57.6,blue
0.72,-56.88,green
-0.72,56.88,blue
0.72,-56.16,green
-0.72,56.16,blue
0.72,-55.44,green
-0.72,55.44,blue
0.72,-54.72,green
-0.72,54.72,blue
0.72,-54.0,green
-0.72,54.0,blue
0.72,-53.28,green
-0.72,53.28,blue
0.72,-52.56,green
-0.72,52.56,blue
0.72,-51.84,green
-0.72,51.84,blue
0.72,-51.12,green
-0.72,51.12,blue
0.72,-50.4,blue
-0.72,50.4,blue
0.72,-49.68,blue
-0.72,49.68,blue
0.72,-48.96,blue
-0.72,48.96,blue
0.72,-48.24,blue
-0.72,48.24,blue
0.72,-47.52,blue
-0.72,47.52,blue
0.72,-46.8,blue
-0.72,46.8,blue
0.72,-46.08,blue
-0.72,46.08,blue
0.72,-45.36,blue
-0.72,45.36,blue
0.72,-44.64,blue
-0.72,44.64,blue
0.72,-43.92,blue
-0.72,43.92,blue
0.72,-43.2,blue
-0.72,43.2,blue
0.72,-42.48,blue
-0.72,42.48,blue
0.72,-41.76,blue
-0.72,41.76,green
0.72,-41.04,blue
-0.72,41.04,green
0.72,-40.32,blue
-0.72,40.32,green
0.72,-39.6,blue
-0.72,39.6,green
0.72,-38.88,blue
-0.72,38.88,green
0.72,-38.16,blue
-0.72,38.16,green
0.72,-37.44,blue
-0.72,37.44,green
0.72,-36.72,blue
-0.72,36.72,green
0.72,-36.0,blue
-0.72,36.0,green
0.72,-35.28,blue
-0.72,35.28,green
0.72,-34.56,blue
-0.72,34.56,green
0.72,-33.84,blue
-0.72,33.84,blue
0.72,-33.12,blue
-0.72,33.12,blue
0.72,-32.4,blue
-0.72,32.4,blue
0.72,-31.68,blue
-0.72,31.68,green
0.72,-30.96,blue
-0.72,30.96,green
0.72,-30.24,blue
-0.72,30.24,green
0.72,-29.52,blue
-0.72,29.52,green
0.72,-28.8,blue
-0.72,28.8,green
0.72,-28.08,blue
-0.72,28.08,green
0.72,-27.36,blue
-0.72,27.36,green
0.72,-26.64,blue
-0.72,26.64,green
0.72,-25.92,blue
-0.72,25.92,green
0.72,-25.2,blue
-0.72,25.2,green
0.72,-24.48,blue
-0.72,24.48,green
0.72,-23.76,blue
-0.72,23.76,green
0.72,-23.04,blue
-0.72,23.04,green
0.72,-22.32,blue
-0.72,22.32,green
0.72,-21.6,blue
-0.72,21.6,green
0.72,-20.88,blue
-0.72,20.88,green
0.72,-20.16,blue
-0.72,20.16,green
0.72,-19.44,blue
-0.72,19.44,green
0.72,-18.72,blue
-0.72,18.72,green
0.72,-18.0,blue
-0.72,18.0,turquoise
0.72,-17.28,blue
-0.72,17.28,green
0.72,-16.56,blue
-0.72,16.56,green
0.72,-15.84,blue
-0.72,15.84,green
0.72,-15.12,blue
-0.72,15.12,green
0.72,-14.4,blue
-0.72,14.4,green
0.72,-13.68,blue
-0.72,13.68,green
0.72,-12.96,blue
-0.72,12.96,green
0.72,-12.24,blue
-0.72,12.24,green
0.72,-11.52,blue
-0.72,11.52,green
0.72,-10.8,blue
-0.72,10.8,green
0.72,-10.08,blue
-0.72,10.08,green
0.72,-9.36,blue
-0.72,9.36,green
0.72,-8.64,blue
-0.72,8.64,blue
0.72,-7.92,blue
-0.72,7.92,blue
0.72,-7.2,blue
-0.72,7.2,blue
0.72,-6.48,blue
-0.72,6.48,blue
0.72,-5.76,blue
-0.72,5.76,blue
0.72,-5.04,blue
-0.72,5.04,blue
0.72,-4.32,blue
-0.72,4.32,blue
0.72,-3.6,blue
-0.72,3.6,blue
0.72,-2.88,blue
-0.72,2.88,blue
0.72,-2.16,blue
-0.72,2.16,blue
0.72,-1.44,blue
-0.72,1.44,blue
0.72,-0.72,blue
-0.72,0.72,blue
0.72,0.0,blue
-0.72,-0.0,blue
0.72,0.72,blue
-0.72,-0.72,blue
0.72,1.44,blue
-0.72,-1.44,blue
0.72,2.16,blue
-0.72,-2.16,blue
0.72,2.88,blue
-0.72,-2.88,blue
0.72,3.6,blue
-0.72,-3.6,blue
0.72,4.32,blue
-0.72,-4.32,blue
0.72,5.04,blue
-0.72,-5.04,blue
0.72,5.76,blue
-0.72,-5.76,blue
0.72,6.48,blue
-0.72,-6.48,blue
0.72,7.2,blue
-0.72,-7.2,blue
0.72,7.92,blue
-0.72,-7.92,blue
0.72,8.64,blue
-0.72,-8.64,blue
0.72,9.36,turquoise
-0.72,-9.36,blue
0.72,10.08,green
-0.72,-10.08,blue
0.72,10.8,green
-0.72,-10.8,blue
0.72,11.52,green
-0.72,-11.52,blue
0.72,12.24,green
-0.72,-12.24,blue
0.72,12.96,green
-0.72,-12.96,blue
0.72,13.68,green
-0.72,-13.68,blue
0.72,14.4,green
-0.72,-14.4,blue
0.72,15.12,green
-0.72,-15.12,blue
0.72,15.84,green
-0.72,-15.84,blue
0.72,16.56,green
-0.72,-16.56,blue
0.72,17.28,green
-0.72,-17.28,blue
0.72,18.0,green
-0.72,-18.0,blue
0.72,18.72,green
-0.72,-18.72,blue
0.72,19.44,green
-0.72,-19.44,blue
0.72,20.16,green
-0.72,-20.16,blue
0.72,20.88,green
-0.72,-20.88,blue
0.72,21.6,green
-0.72,-21.6,blue
0.72,22.32,green
-0.72,-22.32,blue
0.72,23.04,green
-0.72,-23.04,blue
0.72,23.76,green
-0.72,-23.76,blue
0.72,24.48,green
-0.72,-24.48,blue
0.72,25.2,green
-0.72,-25.2,blue
0.72,25.92,green
-0.72,-25.92,blue
0.72,26.64,green
-0.72,-26.64,blue
0.72,27.36,green
-0.72,-27.36,blue
0.72,28.08,green
-0.72,-28.08,blue
0.72,28.8,green
-0.72,-28.8,blue
0.72,29.52,green
-0.72,-29.52,blue
0.72,30.24,green
-0.72,-30.24,blue
0.72,30.96,green
-0.72,-30.96,blue
0.72,31.68,green
-0.72,-31.68,blue
0.72,32.4,green
-0.72,-32.4,blue
0.72,33.12,green
-0.72,-33.12,blue
0.72,33.84,green
-0.72,-33.84,blue
0.72,34.56,green
-0.72,-34.56,blue
0.72,35.28,green
-0.72,-35.28,blue
0.72,36.0,green
-0.72,-36.0,blue
0.72,36.72,green
-0.72,-36.72,blue
0.72,37.44,green
-0.72,-37.44,blue
0.72,38.16,green
-0.72,-38.16,blue
0.72,38.88,green
-0.72,-38.88,blue
0.72,39.6,green
-0.72,-39.6,blue
0.72,40.32,green
-0.72,-40.32,blue
0.72,41.04,green
-0.72,-41.04,blue
0.72,41.76,green
-0.72,-41.76,blue
0.72,42.48,green
-0.72,-42.48,blue
0.72,43.2,green
-0.72,-43.2,blue
0.72,43.92,blue
-0.72,-43.92,blue
0.72,44.64,blue
-0.72,-44.64,blue
0.72,45.36,blue
-0.72,-45.36,blue
0.72,46.08,blue
-0.72,-46.08,blue
0.72,46.8,blue
-0.72,-46.8,blue
0.72,47.52,blue
-0.72,-47.52,green
0.72,48.24,blue
-0.72,-48.24,turquoise
0.72,48.96,blue
-0.72,-48.96,green
0.72,49.68,blue
-0.72,-49.68,green
0.72,50.4,blue
-0.72,-50.4,green
0.72,51.12,blue
-0.72,-51.12,blue
0.72,51.84,blue
-0.72,-51.84,green
0.72,52.56,blue
-0.72,-52.56,green
0.72,53.28,blue
-0.72,-53.28,green
0.72,54.0,blue
-0.72,-54.0,green
0.72,54.72,blue
-0.72,-54.72,green
0.72,55.44,blue
-0.72,-55.44,green
0.72,56.16,blue
-0.72,-56.16,green
0.72,56.88,blue
-0.72,-56.88,green
0.72,57.6,blue
-0.72,-57.6,green
0.72,58.32,blue
-0.72,-58.32,green
0.72,59.04,blue
-0.72,-59.04,green
0.72,59.76,blue
-0.72,-59.76,green
0.72,60.48,blue
-0.72,-60.48,green
0.72,61.2,blue
-0.72,-61.2,green
0.72,61.92,blue
-0.72,-61.92,green
0.72,62.64,blue
-0.72,-62.64,green
0.72,63.36,blue
-0.72,-63.36,green
0.72,64.08,blue
-0.72,-64.08,green
0.72,64.8,blue
-0.72,-64.8,green
0.72,65.52,blue
-0.72,-65.52,green
0.72,66.24,blue
-0.72,-66.24,green
0.72,66.96,blue
-0.72,-66.96,green
0.72,67.68,blue
-0.72,-67.68,green
0.72,68.4,blue
-0.72,-68.4,green
0.72,69.12,blue
-0.72,-69.12,green
0.72,69.84,blue
-0.72,-69.84,green
0.72,70.56,blue
-0.72,-70.56,green
0.72,71.28,blue
-0.72,-71.28,green
0.72,72.0,blue
-0.72,-72.0,green
0.72,72.72,blue
-0.72,-72.72,green
0.72,73.44,blue
-0.72,-73.44,green
0.72,74.16,blue
-0.72,-74.16,green
0.72,74.88,blue
-0.72,-74.88,green
0.72,75.6,blue
-0.72,-75.6,green
0.72,76.32,blue
-0.72,-76.32,green
0.72,77.04,blue
-0.72,-77.04,green
0.72,77.76,blue
-0.72,-77.76,green
0.72,78.48,blue
-0.72,-78.48,green
0.72,79.2,blue
-0.72,-79.2,green
0.72,79.92,blue
-0.72,-79.92,green
0.72,80.64,blue
-0.72,-80.64,turquoise
0.72,81.36,blue
-0.72,-81.36,blue
0.72,82.08,blue
-0.72,-82.08,blue
0.72,82.8,blue
-0.72,-82.8,blue
0.72,83.52,blue
-0.72,-83.52,blue
0.72,84.24,blue
-0.72,-84.24,blue
0.72,84.96,blue
-0.72,-84.96,blue
0.72,85.68,blue
-0.72,-85.68,blue
0.72,86.4,blue
-0.72,-86.4,blue
0.72,87.12,blue
-0.72,-87.12,blue
0.72,87.84,blue
-0.72,-87.84,blue
0.72,88.56,blue
-0.72,-88.56,blue
0.72,89.28,blue
-0.72,-89.28,blue
0.72,90.0,blue
-0.72,-90.0,blue
0.72,90.72,blue
-0.72,-90.72,blue
0.72,91.44,blue
-0.72,-91.44,blue
0.72,92.16,blue
-0.72,-92.16,blue
0.72,92.88,blue
-0.72,-92.88,blue
0.72,93.6,blue
-0.72,-93.6,blue
0.72,94.32,blue
-0.72,-94.32,blue
0.72,95.04,blue
-0.72,-95.04,blue
0.72,95.76,blue
-0.72,-95.76,blue
0.72,96.48,blue
-0.72,-96.48,blue
0.72,97.2,blue
-0.72,-97.2,blue
0.72,97.92,blue
-0.72,-97.92,blue
0.72,98.64,blue
-0.72,-98.64,blue
0.72,99.36,green
-0.72,-99.36,blue
0.72,100.08,green
-0.72,-100.08,blue
0.72,100.8,green
-0.72,-100.8,blue
0.72,101.52,green
-0.72,-101.52,blue
0.72,102.24,green
-0.72,-102.24,blue
0.72,102.96,green
-0.72,-102.96,blue
0.72,103.68,blue
-0.72,-103.68,blue
0.72,104.4,blue
-0.72,-104.4,blue
0.72,105.12,blue
-0.72,-105.12,blue
0.72,105.84,blue
-0.72,-105.84,blue
0.72,106.56,blue
-0.72,-106.56,blue
0.72,107.28,blue
-0.72,-107.28,blue
0.72,108.0,blue
-0.72,-108.0,blue
0.72,108.72,turquoise
-0.72,-108.72,blue
0.72,109.44,green
-0.72,-109.44,blue
0.72,110.16,green
-0.72,-110.16,blue
0.72,110.88,green
-0.72,-110.88,blue
0.72,111.6,green
-0.72,-111.6,blue
0.72,112.32,green
-0.72,-112.32,blue
0.72,113.04,green
-0.72,-113.04,blue
0.72,113.76,green
-0.72,-113.76,blue
0.72,114.48,green
-0.72,-114.48,blue
0.72,115.2,green
-0.72,-115.2,blue
0.72,115.92,green
-0.72,-115.92,blue
0.72,116.64,green
-0.72,-116.64,blue
0.72,117.36,green
-0.72,-117.36,blue
0.72,118.08,blue
-0.72,-118.08,blue
0.72,118.8,turquoise
-0.72,-118.8,blue
0.72,119.52,blue
-0.72,-119.52,blue
0.72,120.24,green
-0.72,-120.24,blue
0.72,120.96,green
-0.72,-120.96,blue
0.72,121.68,green
-0.72,-121.68,blue
0.72,122.4,green
-0.72,-122.4,blue
0.72,123.12,green
-0.72,-123.12,blue
0.72,123.84,green
-0.72,-123.84,blue
0.72,124.56,green
-0.72,-124.56,blue
0.72,125.28,blue
-0.72,-125.28,blue
0.72,126.0,blue
-0.72,-126.0,blue
0.72,126.72,blue
-0.72,-126.72,blue
0.72,127.44,blue
-0.72,-127.44,blue
0.72,128.16,green
-0.72,-128.16,blue
0.72,128.88,blue
-0.72,-128.88,blue
0.72,129.6,blue
-0.72,-129.6,blue
0.72,130.32,blue
-0.72,-130.32,blue
0.72,131.04,blue
-0.72,-131.04,blue
0.72,131.76,blue
-0.72,-131.76,blue
0.72,132.48,blue
-0.72,-132.48,blue
0.72,133.2,blue
-0.72,-133.2,blue
0.72,133.92,blue
-0.72,-133.92,blue
0.72,134.64,blue
-0.72,-134.64,blue
0.72,135.36,blue
-0.72,-135.36,blue
0.72,136.08,blue
-0.72,-136.08,blue
0.72,136.8,blue
-0.72,-136.8,blue
0.72,137.52,blue
-0.72,-137.52,blue
0.72,138.24,blue
-0.72,-138.24,blue
0.72,138.96,blue
-0.72,-138.96,blue
0.72,139.68,blue
-0.72,-139.68,blue
0.72,140.4,blue
-0.72,-140.4,blue
0.72,141.12,blue
-0.72,-141.12,blue
0.72,141.84,blue
-0.72,-141.84,blue
0.72,142.56,blue
-0.72,-142.56,blue
0.72,143.28,blue
-0.72,-143.28,blue
0.72,144.0,blue
-0.72,-144.0,blue
0.72,144.72,blue
-0.72,-144.72,blue
0.72,145.44,blue
-0.72,-145.44,blue
0.72,146.16,blue
-0.72,-146.16,blue
0.72,146.88,blue
-0.72,-146.88,blue
0.72,147.6,blue
-0.72,-147.6,blue
0.72,148.32,blue
-0.72,-148.32,blue
0.72,149.04,blue
-0.72,-149.04,blue
0.72,149.76,blue
-0.72,-149.76,blue
0.72,150.48,blue
-0.72,-150.48,blue
0.72,151.2,blue
-0.72,-151.2,blue
0.72,151.92,blue
-0.72,-151.92,blue
0.72,152.64,blue
-0.72,-152.64,blue
0.72,153.36,blue
-0.72,-153.36,blue
0.72,154.08,blue
-0.72,-154.08,blue
0.72,154.8,blue
-0.72,-154.8,blue
0.72,155.52,blue
-0.72,-155.52,blue
0.72,156.24,blue
-0.72,-156.24,blue
0.72,156.96,blue
-0.72,-156.96,blue
0.72,157.68,blue
-0.72,-157.68,blue
0.72,158.4,blue
-0.72,-158.4,blue
0.72,159.12,blue
-0.72,-159.12,blue
0.72,159.84,blue
-0.72,-159.84,blue
0.72,160.56,blue
-0.72,-160.56,blue
0.72,161.28,blue
-0.72,-161.28,blue
0.72,162.0,blue
-0.72,-162.0,blue
0.72,162.72,blue
-0.72,-162.72,blue
0.72,163.44,blue
-0.72,-163.44,blue
0.72,164.16,blue
-0.72,-164.16,blue
0.72,164.88,blue
-0.72,-164.88,blue
0.72,165.6,blue
-0.72,-165.6,blue
0.72,166.32,blue
-0.72,-166.32,blue
0.72,167.04,blue
-0.72,-167.04,blue
0.72,167.76,blue
-0.72,-167.76,blue
0.72,168.48,blue
-0.72,-168.48,blue
0.72,169.2,blue
-0.72,-169.2,blue
0.72,169.92,blue
-0.72,-169.92,blue
0.72,170.64,blue
-0.72,-170.64,blue
0.72,171.36,blue
-0.72,-171.36,blue
0.72,172.08,blue
-0.72,-172.08,blue
0.72,172.8,blue
-0.72,-172.8,blue
0.72,173.52,blue
-0.72,-173.52,blue
0.72,174.24,blue
-0.72,-174.24,blue
0.72,174.96,blue
-0.72,-174.96,blue
0.72,175.68,blue
-0.72,-175.68,blue
0.72,176.4,blue
-0.72,-176.4,blue
0.72,177.12,blue
-0.72,-177.12,blue
0.72,177.84,blue
-0.72,-177.84,blue
0.72,178.56,blue
-0.72,-178.56,blue
0.72,179.28,blue
-0.72,-179.28,blue
0.72,-180.0,blue
-0.72,180.0,blue
0.72,-179.28,blue
-0.72,179.28,blue
0.72,-178.56,blue
-0.72,178.56,blue
0.72,-177.84,blue
-0.72,177.84,blue
0.72,-177.12,blue
-0.72,177.12,blue
0.72,-176.4,blue
-0.72,176.4,blue
0.72,-175.68,blue
-0.72,175.68,blue
0.72,-174.96,blue
-0.72,174.96,blue
0.72,-174.24,blue
-0.72,174.24,blue
0.72,-173.52,blue
-0.72,173.52,blue
0.72,-172.8,blue
-0.72,172.8,blue
0.72,-172.08,blue
-0.72,172.08,blue
0.72,-171.36,blue
-0.72,171.36,blue
0.72,-170.64,blue
-0.72,170.64,blue
0.72,-169.92,blue
-0.72,169.92,blue
0.72,-169.2,blue
-0.72,169.2,blue
0.72,-168.48,blue
-0.72,168.48,blue
0.72,-167.76,blue
-0.72,167.76,blue
0.72,-167.04,blue
-0.72,167.04,blue
0.72,-166.32,blue
-0.72,166.32,blue
0.72,-165.6,blue
-0.72,165.6,blue
0.72,-164.88,blue
-0.72,164.88,blue
0.72,-164.16,blue
-0.72,164.16,blue
0.72,-163.44,blue
-0.72,163.44,blue
0.72,-162.72,blue
-0.72,162.72,blue
0.72,-162.0,blue
-0.72,162.0,blue
0.72,-161.28,blue
-0.72,161.28,blue
0.72,-160.56,blue
-0.72,160.56,blue
0.72,-159.84,blue
-0.72,159.84,blue
0.72,-159.12,blue
-0.72,159.12,blue
0.72,-158.4,blue
-0.72,158.4,blue
0.72,-157.68,blue
-0.72,157.68,blue
0.72,-156.96,blue
-0.72,156.96,blue
0.72,-156.24,blue
-0.72,156.24,blue
0.72,-155.52,blue
-0.72,155.52,blue
